"","Season","Name","Tm","Division","IP","TBF","ERA","H","2B","3B","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","playerId","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","WHIP","BABIP","LOB%","FIP","xFIP"
"86",2019,"Tyler Chatwood","CHC","NL Central",76.2,324,3.7565,65,10,0,33,32,8,37,0,5,74,0.232142857,0.331269349,0.353571428,0.302451172,4338,8.687,4.3435,2,0.9391,0.2284,0.1142,0.1142,1.3304,0.285,0.7724,4.28357422770801,3.96489917460113
"87",2019,"Jon Lester","CHC","NL Central",171.2,764,4.4563,205,35,5,101,85,26,52,0,5,165,0.293696275,0.34519104,0.46991404,0.343904674,4930,8.6505,2.7262,3.1731,1.3631,0.216,0.0681,0.1479,1.4971,0.3469,0.7137,4.25672771970801,4.35038972294103
"88",2019,"Cole Hamels","CHC","NL Central",141.2,617,3.8118,141,28,0,64,60,17,56,1,7,143,0.260147601,0.333878887,0.405904059,0.317249524,4972,9.0847,3.5576,2.5536,1.08,0.2318,0.0908,0.141,1.3906,0.3147,0.7769,4.08930338670801,4.38277515188899
"89",2019,"Steve Cishek","CHC","NL Central",64,267,2.9531,48,6,0,22,21,7,29,1,7,57,0.209606986,0.314606741,0.327510917,0.284496118,6483,8.0156,4.0781,1.9655,0.9844,0.2135,0.1086,0.1049,1.2031,0.2455,0.8356,4.54213447570801,4.95405864813365
"90",2019,"Brandon Kintzler","CHC","NL Central",57,227,2.6842,46,9,3,18,17,5,13,3,4,48,0.220095693,0.277533039,0.363636363,0.26889846,9939,7.5789,2.0526,3.6923,0.7895,0.2115,0.0573,0.1542,1.0351,0.2611,0.8036,3.56488666770801,4.06475818538875
"91",2019,"Jose Quintana","CHC","NL Central",171,745,4.6842,191,43,2,100,89,20,46,0,2,152,0.281710914,0.323410013,0.439528023,0.32060669,11423,8,2.4211,3.3043,1.0526,0.204,0.0617,0.1423,1.386,0.3257,0.6588,3.79880479670801,4.19774614542897
"92",2019,"Kyle Ryan","CHC","NL Central",61,260,3.541,55,5,1,26,24,5,29,2,1,58,0.243362831,0.328185328,0.340707964,0.291556908,11753,8.5574,4.2787,2,0.7377,0.2231,0.1115,0.1115,1.377,0.2994,0.7564,3.85335373770801,4.15739713213483
"93",2019,"Kyle Hendricks","CHC","NL Central",177,730,3.4576,168,39,2,78,68,19,32,1,9,150,0.248888888,0.289875173,0.397037037,0.290485042,12049,7.6271,1.6271,4.6875,0.9661,0.2055,0.0438,0.1616,1.1299,0.2865,0.7182,3.60948970070801,4.2594076142136
"94",2019,"Yu Darvish","CHC","NL Central",178.2,731,3.9795,140,23,4,82,79,33,56,1,11,229,0.213089802,0.284340659,0.410958904,0.293742231,13074,11.5354,2.8209,4.0893,1.6623,0.3133,0.0766,0.2367,1.097,0.2662,0.7774,4.17669586270801,3.38995078364743
"95",2019,"Ivan Nova","CHW","AL Central",187,806,4.7166,225,44,0,107,98,30,47,1,9,114,0.302826379,0.349937733,0.483176312,0.350694644,1994,5.4866,2.262,2.4255,1.4439,0.1414,0.0583,0.0831,1.4545,0.3218,0.728,4.97871535770801,4.91427213651611
"96",2019,"Ross Detwiler","CHW","AL Central",69.2,315,6.5885,86,13,1,54,51,20,27,3,3,46,0.304964539,0.370607028,0.570921985,0.387357679,2859,5.9426,3.488,1.7037,2.5837,0.146,0.0857,0.0603,1.622,0.3014,0.7045,6.91735698570801,5.49810900156774
"97",2019,"Manny Banuelos","CHW","AL Central",50.2,235,6.9276,60,9,0,39,39,12,33,3,1,44,0.303030303,0.401709401,0.53030303,0.387737457,5365,7.8158,5.8618,1.3333,2.1316,0.1872,0.1404,0.0468,1.8355,0.331,0.7124,6.56927042570801,6.04226516094033
"98",2019,"Kelvin Herrera","CHW","AL Central",51.1,235,6.1364,60,10,1,36,35,8,23,6,1,53,0.288461538,0.358974358,0.461538461,0.339123866,6033,9.2922,4.0325,2.3043,1.4026,0.2255,0.0979,0.1277,1.6169,0.3467,0.6593,4.57764672470801,4.83796794000392
"99",2019,"Alex Colome","CHW","AL Central",61,249,2.8033,42,10,2,28,19,7,23,2,1,55,0.19090909,0.267206477,0.35,0.261297691,6661,8.1148,3.3934,2.3913,1.0328,0.2209,0.0924,0.1285,1.0656,0.2147,0.6762,4.08286193470801,4.61287447048015
"100",2019,"Josh Osich","CHW","AL Central",67.2,272,4.6552,62,13,0,38,35,15,15,1,0,61,0.2421875,0.283088235,0.46875,0.310481825,11528,8.1133,1.9951,4.0667,1.9951,0.2243,0.0551,0.1691,1.1379,0.2597,0.6964,4.95785098070801,4.16327429309499
"101",2019,"Evan Marshall","CHW","AL Central",50.2,209,2.4868,42,8,0,16,14,5,24,2,0,41,0.228260869,0.315789473,0.353260869,0.289063984,12297,7.2829,4.2632,1.7083,0.8882,0.1962,0.1148,0.0813,1.3026,0.2662,0.8475,4.29953507670801,4.66558708076293
"102",2019,"Dylan Covey","CHW","AL Central",58.2,280,7.9773,75,13,0,54,52,12,28,2,3,41,0.306122448,0.38267148,0.506122448,0.373370804,14825,6.2898,4.2955,1.4643,1.8409,0.1464,0.1,0.0464,1.7557,0.3214,0.583,6.06059876670801,5.60545781568555
"103",2019,"Lucas Giolito","CHW","AL Central",176.2,705,3.4132,131,28,4,69,67,24,57,1,4,228,0.2046875,0.272727272,0.3734375,0.275228785,15474,11.6151,2.9038,4,1.2226,0.3234,0.0809,0.2426,1.0642,0.273,0.7765,3.43476415070801,3.66168547297135
"104",2019,"Jace Fry","CHW","AL Central",55,251,4.7455,44,10,0,33,29,7,43,3,3,68,0.217821782,0.361445783,0.371287128,0.321107516,16159,11.1273,7.0364,1.5814,1.1455,0.2709,0.1713,0.0996,1.5818,0.2846,0.7107,4.90491856570801,4.40772926157171
"105",2019,"Aaron Bummer","CHW","AL Central",67.2,262,2.1281,43,4,0,17,16,4,24,2,3,60,0.183760683,0.268199233,0.252136752,0.233225359,16258,7.9803,3.1921,2.5,0.532,0.229,0.0916,0.1374,0.9901,0.2281,0.823,3.40612760670801,3.49017146641605
"106",2019,"Reynaldo Lopez","CHW","AL Central",184,809,5.3804,203,44,3,119,110,35,65,0,8,169,0.278463648,0.342007434,0.491083676,0.349256461,16400,8.2663,3.1793,2.6,1.712,0.2089,0.0803,0.1286,1.4565,0.3158,0.6916,5.04009643170801,5.26999572836187
"107",2019,"Dylan Cease","CHW","AL Central",73,326,5.7945,78,13,2,51,47,15,35,1,2,81,0.270833333,0.352760736,0.486111111,0.352669381,18525,9.9863,4.3151,2.3143,1.8493,0.2485,0.1074,0.1411,1.5479,0.3264,0.6809,5.18661221470801,4.42283703374536
"108",2019,"Sonny Gray","CIN","NL Central",175.1,708,2.8745,122,21,4,59,56,17,68,1,7,205,0.196141479,0.28062678,0.324758842,0.264609743,12768,10.5228,3.4905,3.0147,0.8726,0.2895,0.096,0.1935,1.0837,0.2555,0.7968,3.41933270770801,3.6451082489352
"109",2019,"Anthony DeSclafani","CIN","NL Central",166.2,696,3.888,151,28,1,77,72,29,49,5,4,167,0.237795275,0.295224312,0.422047244,0.300241782,13050,9.018,2.646,3.4082,1.566,0.2399,0.0704,0.1695,1.2,0.2729,0.7772,4.42600923270801,4.30041637564441
"110",2019,"Robert Stephenson","CIN","NL Central",64.2,262,3.7577,43,15,2,30,27,9,24,4,0,81,0.182203389,0.25670498,0.377118644,0.262074517,13594,11.2732,3.3402,3.375,1.2526,0.3092,0.0916,0.2176,1.0361,0.2297,0.6801,3.63153503270801,4.00628150472263
"111",2019,"Amir Garrett","CIN","NL Central",56,246,3.2143,44,9,0,22,20,7,35,1,4,78,0.212560386,0.337398373,0.357487922,0.307031934,14375,12.5357,5.625,2.2286,1.125,0.3171,0.1423,0.1748,1.4107,0.3033,0.8333,4.14258090370801,3.79635611410652
"112",2019,"Michael Lorenzen","CIN","NL Central",83.1,343,2.916,68,12,1,29,27,9,28,1,2,85,0.221498371,0.289085545,0.355048859,0.277110526,14843,9.18,3.024,3.0357,0.972,0.2478,0.0816,0.1662,1.152,0.2694,0.808,3.65800965270801,3.97268366118528
"113",2019,"Luis Castillo","CIN","NL Central",190.2,781,3.3986,139,29,1,76,72,22,79,0,7,226,0.202034883,0.29032258,0.343023255,0.277040291,15689,10.6678,3.729,2.8608,1.0385,0.2894,0.1012,0.1882,1.1434,0.2617,0.7673,3.69652687370801,3.47977336358276
"114",2019,"Tyler Mahle","CIN","NL Central",129.2,556,5.1362,136,21,1,82,74,25,34,0,6,129,0.265625,0.31768953,0.45703125,0.326260083,16358,8.9537,2.3599,3.7941,1.7352,0.232,0.0612,0.1709,1.3111,0.3066,0.6667,4.65616848770801,3.99065225164345
"115",2019,"Raisel Iglesias","CIN","NL Central",67,279,4.1642,61,13,1,31,31,12,21,4,2,89,0.24015748,0.302158273,0.440944881,0.307408511,17130,11.9552,2.8209,4.2381,1.6119,0.319,0.0753,0.2437,1.2239,0.3161,0.7887,3.91550201270801,3.72479788616522
"116",2019,"Tyler Clippard","CLE","AL Central",62,241,2.9032,38,11,2,20,20,8,15,0,7,64,0.175925925,0.251046025,0.356481481,0.259958161,5640,9.2903,2.1774,4.2667,1.1613,0.2656,0.0622,0.2033,0.8548,0.2041,0.8197,3.89142882970801,4.94114657193422
"117",2019,"Carlos Carrasco","CLE","AL Central",80,341,5.2875,92,23,2,48,47,18,16,1,2,96,0.288401253,0.324483775,0.542319749,0.356085055,6632,10.8,1.8,6,2.025,0.2815,0.0469,0.2346,1.35,0.3541,0.7311,4.41400947570801,3.50308043118566
"118",2019,"Brad Hand","CLE","AL Central",57.1,242,3.2965,53,13,0,21,21,6,18,5,4,84,0.242009132,0.311203319,0.383561643,0.291827753,9111,13.1861,2.8256,4.6667,0.9419,0.3471,0.0744,0.2727,1.2384,0.3615,0.8108,2.79540458170801,3.41258055519122
"119",2019,"Mike Clevinger","CLE","AL Central",126,499,2.7143,96,24,1,38,38,10,37,0,2,169,0.209150326,0.270541082,0.331154684,0.260821662,12808,12.0714,2.6429,4.5676,0.7143,0.3387,0.0741,0.2645,1.0556,0.306,0.8017,2.49178725370801,3.08613809349518
"120",2019,"Adam Cimber","CLE","AL Central",56.2,244,4.4471,56,10,1,29,28,6,19,2,4,41,0.256880733,0.32510288,0.394495412,0.306471419,15288,6.5118,3.0176,2.1579,0.9529,0.168,0.0779,0.0902,1.3235,0.2874,0.7082,4.36106762370801,4.45894957354388
"121",2019,"Nick Wittgren","CLE","AL Central",57.2,231,2.8092,47,11,0,22,18,10,15,1,0,60,0.217592592,0.268398268,0.407407407,0.282837801,15594,9.3642,2.341,4,1.5607,0.2597,0.0649,0.1948,1.0751,0.2534,0.8333,4.16776614970801,3.98312497767352
"122",2019,"Adam Plutko","CLE","AL Central",109.1,462,4.8567,115,27,1,61,59,22,26,2,4,78,0.26744186,0.313852813,0.488372093,0.332646552,15846,6.4207,2.1402,3,1.811,0.1688,0.0563,0.1126,1.2896,0.2801,0.7356,5.22620521070801,5.53957860235535
"123",2019,"Shane Bieber","CLE","AL Central",214.1,859,3.2753,186,37,1,86,78,31,40,1,6,259,0.229629629,0.270711785,0.392592592,0.279967883,19427,10.8756,1.6796,6.475,1.3017,0.3015,0.0466,0.2549,1.0544,0.2964,0.7741,3.32131897870801,3.23228351533216
"124",2019,"Aaron Civale","CLE","AL Central",57.2,227,2.341,44,15,2,18,15,4,16,0,1,46,0.215686274,0.269911504,0.367647058,0.269164464,19479,7.1792,2.4971,2.875,0.6243,0.2026,0.0705,0.1322,1.0405,0.25,0.7762,3.40476080970801,4.60721489233749
"125",2019,"Zach Plesac","CLE","AL Central",115.2,475,3.8127,102,25,2,52,49,19,40,0,3,88,0.237209302,0.306553911,0.437209302,0.314574119,19979,6.8473,3.1124,2.2,1.4784,0.1853,0.0842,0.1011,1.2277,0.2554,0.7855,4.94311560470801,5.06057353032247
"126",2019,"Bryan Shaw","COL","NL West",72,311,5.375,69,15,4,44,43,12,29,1,5,58,0.25090909,0.332258064,0.465454545,0.335307693,8110,7.25,3.625,2,1.5,0.1865,0.0932,0.0932,1.3611,0.2754,0.6845,5.18623169770801,4.87063161585894
"127",2019,"Chad Bettis","COL","NL West",63.2,287,6.0785,78,17,2,47,43,10,21,3,5,42,0.301158301,0.36491228,0.498069498,0.360883115,10587,5.9372,2.9686,2,1.4136,0.1463,0.0732,0.0732,1.555,0.3254,0.6333,5.16165243470801,4.4945071111429
"128",2019,"Jairo Diaz","COL","NL West",57.2,245,4.526,56,13,3,34,29,7,19,0,2,63,0.251121076,0.314285714,0.430493273,0.315231304,12774,9.8324,2.9653,3.3158,1.0925,0.2571,0.0776,0.1796,1.3006,0.3182,0.6399,3.69955832770801,3.84626854545991
"129",2019,"Scott Oberg","COL","NL West",56,223,2.25,39,2,1,18,14,5,23,2,0,58,0.195979899,0.278026905,0.291457286,0.249385473,13911,9.3214,3.6964,2.5217,0.8036,0.2601,0.1031,0.157,1.1071,0.2482,0.8,3.53543804670801,3.90214970649353
"130",2019,"Carlos Estevez","COL","NL West",72,308,3.75,70,20,0,34,30,12,23,1,1,81,0.25,0.306188925,0.45,0.31555123,14542,10.125,2.875,3.5217,1.5,0.263,0.0747,0.1883,1.2917,0.3037,0.7772,4.13067614170801,4.31237753079169
"131",2019,"Chi Chi Gonzalez","COL","NL West",63,278,5.2857,59,13,1,39,37,11,33,0,1,46,0.245833333,0.338181818,0.445833333,0.333623054,14663,6.5714,4.7143,1.3939,1.5714,0.1655,0.1187,0.0468,1.4603,0.2567,0.6959,5.64258090370801,5.33037081985247
"132",2019,"Jon Gray","COL","NL West",150,637,3.84,147,34,5,70,64,19,56,4,4,150,0.259259259,0.328571428,0.43738977,0.322732464,14916,9,3.36,2.6786,1.14,0.2355,0.0879,0.1476,1.3533,0.3137,0.7594,4.06067614170801,3.8860218283534
"133",2019,"German Marquez","COL","NL West",174,721,4.7586,174,27,4,96,92,29,35,0,5,175,0.259314456,0.299300699,0.441132637,0.31063579,15038,9.0517,1.8103,5,1.5,0.2427,0.0485,0.1942,1.2011,0.304,0.6805,4.05883706170801,3.53840974583023
"134",2019,"Antonio Senzatela","COL","NL West",124.2,582,6.7139,161,38,2,99,93,19,57,5,4,76,0.313229571,0.384083044,0.505836575,0.372801168,15488,5.4866,4.115,1.3333,1.3717,0.1306,0.0979,0.0326,1.7487,0.3333,0.6295,5.44395540270801,5.12211654618583
"135",2019,"Kyle Freeland","COL","NL West",104.1,473,6.7284,126,21,7,85,78,25,39,3,2,79,0.295774647,0.354564755,0.55399061,0.372889176,16256,6.8147,3.3642,2.0256,2.1566,0.167,0.0825,0.0846,1.5815,0.3079,0.6212,5.99356307870801,5.07112198364768
"136",2019,"Jeff Hoffman","COL","NL West",70,315,6.5571,77,18,1,51,51,21,34,3,4,68,0.283088235,0.368589743,0.588235294,0.390326528,17432,8.7429,4.3714,2,2.7,0.2159,0.1079,0.1079,1.5857,0.2979,0.7477,6.79972376070801,5.42885695419141
"137",2019,"Peter Lambert","COL","NL West",89.1,420,7.2537,119,29,5,74,72,18,36,3,6,57,0.320754716,0.38701923,0.571428571,0.395154995,17969,5.7425,3.6269,1.5833,1.8134,0.1357,0.0857,0.05,1.7351,0.3333,0.6406,5.96774184570801,5.2855876187961
"138",2019,"Jordan Zimmermann","DET","AL Central",112,504,6.9107,145,29,7,89,86,19,25,2,6,82,0.311158798,0.351297405,0.525751072,0.363315886,4505,6.5893,2.0089,3.28,1.5268,0.1627,0.0496,0.1131,1.5179,0.3387,0.5823,4.78543804670801,4.87121982188629
"139",2019,"Nick Ramirez","DET","AL Central",79.2,348,4.0669,76,16,3,45,36,11,35,4,1,74,0.246753246,0.32276657,0.425324675,0.313437582,12575,8.3598,3.954,2.1143,1.2427,0.2126,0.1006,0.1121,1.3933,0.2863,0.6936,4.50689596370801,4.68447661786785
"140",2019,"Drew VerHagen","DET","AL Central",58,258,5.8966,70,15,2,40,38,9,23,1,4,51,0.304347826,0.375968992,0.504347826,0.370000377,13424,7.9138,3.569,2.2174,1.3966,0.1977,0.0891,0.1085,1.6034,0.3567,0.6754,4.86918188870801,4.66966312645838
"141",2019,"Daniel Norris","DET","AL Central",144.1,610,4.4896,154,28,4,75,72,25,38,0,4,125,0.275,0.323966942,0.473214285,0.334101527,13475,7.7945,2.3695,3.2895,1.5589,0.2049,0.0623,0.1426,1.3303,0.3086,0.7516,4.60661949670801,4.54622965795677
"142",2019,"Buck Farmer","DET","AL Central",67.2,288,3.7241,62,14,3,32,28,8,24,2,5,73,0.247011952,0.320422535,0.422310756,0.312393127,14814,9.7094,3.1921,3.0417,1.064,0.2535,0.0833,0.1701,1.2709,0.3034,0.7393,3.87903377770801,4.10591572970287
"143",2019,"Matthew Boyd","DET","AL Central",185.1,788,4.5647,178,36,2,101,94,39,50,1,8,238,0.246879334,0.301404853,0.464632454,0.319576456,15440,11.5576,2.4281,4.76,1.8939,0.302,0.0635,0.2386,1.2302,0.3068,0.7442,4.32012478170801,3.88140199900519
"144",2019,"Joe Jimenez","DET","AL Central",59.2,257,4.3743,56,12,1,33,29,13,23,1,4,82,0.24347826,0.322957198,0.473913043,0.333963593,15761,12.3687,3.4693,3.5652,1.9609,0.3191,0.0895,0.2296,1.324,0.3185,0.7716,4.65534945170801,4.18999134865691
"145",2019,"Spencer Turnbull","DET","AL Central",148.1,656,4.6112,154,34,4,86,76,14,59,1,16,146,0.267361111,0.34961832,0.413194444,0.328564513,16207,8.8584,3.5798,2.4746,0.8494,0.2226,0.0899,0.1326,1.436,0.3325,0.6829,3.98929054870801,4.62636676561864
"146",2019,"Tyler Alexander","DET","AL Central",53.2,235,4.8634,68,13,3,30,29,9,7,0,2,47,0.302222222,0.327659574,0.506666666,0.346907487,17735,7.882,1.1739,6.7143,1.5093,0.2,0.0298,0.1702,1.3975,0.3471,0.7298,4.14568591470801,4.48604595219753
"147",2019,"Gregory Soto","DET","AL Central",57.2,276,5.7746,74,14,2,39,37,9,33,1,0,45,0.308333333,0.387681159,0.495833333,0.371809404,19677,7.0231,5.1503,1.3636,1.4046,0.163,0.1196,0.0435,1.8555,0.3439,0.7203,5.39897931070801,5.6467408130121
"148",2019,"Hector Rondon","HOU","AL West",60.2,257,3.7088,56,14,1,25,25,10,20,0,4,48,0.242424242,0.3125,0.441558441,0.318743839,2391,7.1209,2.967,2.4,1.4835,0.1868,0.0778,0.1089,1.2527,0.2629,0.8333,4.96126126270801,4.85132887302319
"149",2019,"Will Harris","HOU","AL West",60,229,1.5,42,3,0,14,10,6,14,0,0,62,0.196261682,0.245614035,0.294392523,0.235300466,3192,9.3,2.1,4.4286,0.9,0.2707,0.0611,0.2096,0.9333,0.2449,0.8824,3.14734280970801,3.04086633821328
"150",2019,"Brad Peacock","HOU","AL West",91.2,383,4.1236,78,20,2,43,42,15,31,0,5,96,0.226744186,0.29765013,0.427325581,0.305832115,5401,9.4255,3.0436,3.0968,1.4727,0.2507,0.0809,0.1697,1.1891,0.2669,0.7634,4.42491812570801,4.64129152307035
"151",2019,"Ryan Pressly","HOU","AL West",54.1,211,2.319,37,6,0,15,14,6,12,0,0,72,0.187817258,0.233333333,0.30964467,0.23314774,7005,11.9264,1.9877,6,0.9939,0.3412,0.0569,0.2844,0.9018,0.2562,0.8374,2.66186189770801,2.21477988377705
"152",2019,"Collin McHugh","HOU","AL West",74.2,317,4.7009,62,19,2,41,39,12,30,0,3,82,0.221428571,0.300632911,0.432142857,0.308653086,7531,9.8839,3.6161,2.7333,1.4464,0.2587,0.0946,0.164,1.2321,0.2632,0.6905,4.43275893070801,4.34155952340655
"153",2019,"Justin Verlander","HOU","AL West",223,847,2.583,137,28,7,66,64,36,42,0,6,300,0.172110552,0.218676122,0.360552763,0.242665556,8700,12.1076,1.6951,7.1429,1.4529,0.3542,0.0496,0.3046,0.8027,0.2181,0.8841,3.26782113470801,3.17621271983123
"154",2019,"Wade Miley","HOU","AL West",167.1,720,3.9801,164,25,2,83,74,23,61,0,5,140,0.253869969,0.320781032,0.405572755,0.310911825,8779,7.5299,3.2809,2.2951,1.2371,0.1944,0.0847,0.1097,1.3446,0.2872,0.7432,4.51082248270801,4.51901026261019
"155",2019,"Chris Devenski","HOU","AL West",69,298,4.8261,69,13,3,39,37,13,21,0,3,72,0.255555555,0.313131313,0.47037037,0.32678774,12763,9.3913,2.7391,3.4286,1.6957,0.2416,0.0705,0.1711,1.3043,0.2963,0.7219,4.61980657670801,4.85163479486237
"156",2019,"Gerrit Cole","HOU","AL West",212.1,817,2.5008,142,30,1,66,59,29,48,0,3,326,0.186351706,0.236519607,0.342519685,0.246170901,13125,13.8179,2.0345,6.7917,1.2292,0.399,0.0588,0.3403,0.8948,0.2749,0.8333,2.63944109670801,2.47528131435017
"157",2019,"Roberto Osuna","HOU","AL West",65,252,2.6308,45,5,1,20,19,8,12,0,2,73,0.189873417,0.234126984,0.320675105,0.237335485,13764,10.1077,1.6615,6.0833,1.1077,0.2897,0.0476,0.2421,0.8769,0.2357,0.8159,3.21400947570801,3.60321535766125
"158",2019,"Josh James","HOU","AL West",61.1,266,4.6957,46,7,1,34,32,10,35,0,4,100,0.202643171,0.319548872,0.374449339,0.303862436,16794,14.6739,5.1359,2.8571,1.4674,0.3759,0.1316,0.2444,1.3207,0.3077,0.7183,3.98031423970801,3.77427848186357
"159",2019,"Framber Valdez","HOU","AL West",70.2,329,5.8585,74,13,1,51,46,9,44,0,4,68,0.267148014,0.370820668,0.418772563,0.341646146,17295,8.6604,5.6038,1.5455,1.1462,0.2067,0.1337,0.0729,1.6698,0.3186,0.649,4.98287656570801,4.31243639911554
"160",2019,"Danny Duffy","KCR","AL Central",130.2,555,4.3393,125,28,1,69,63,21,46,0,8,115,0.251004016,0.322522522,0.437751004,0.322619972,3542,7.9209,3.1684,2.5,1.4464,0.2072,0.0829,0.1243,1.3087,0.2849,0.7353,4.78288662570801,5.14458663878377
"161",2019,"Ian Kennedy","KCR","AL Central",63.1,266,3.4105,64,7,0,24,24,6,17,1,1,73,0.261224489,0.311787072,0.363265306,0.291099103,6986,10.3737,2.4158,4.2941,0.8526,0.2744,0.0639,0.2105,1.2789,0.3432,0.788,2.99295672870801,3.77152308142581
"162",2019,"Jakob Junis","KCR","AL Central",175.1,771,5.2357,192,37,2,108,102,31,58,1,11,164,0.275862068,0.338961038,0.468390804,0.340118385,13619,8.4183,2.9772,2.8276,1.5913,0.2127,0.0752,0.1375,1.4259,0.3176,0.7031,4.82237479970801,4.63411788662198
"163",2019,"Jorge Lopez","KCR","AL Central",123.2,548,6.3315,140,26,2,94,87,27,42,0,10,109,0.286298568,0.350364963,0.513292433,0.359781604,14527,7.9326,3.0566,2.5952,1.965,0.1989,0.0766,0.1223,1.4717,0.3139,0.6355,5.55093606870801,4.81982551620941
"164",2019,"Scott Barlow","KCR","AL Central",70.1,310,4.2228,64,16,4,33,33,6,37,3,3,92,0.239700374,0.337662337,0.397003745,0.314402917,14993,11.7725,4.7346,2.4865,0.7678,0.2968,0.1194,0.1774,1.436,0.3372,0.7427,3.41306170270801,4.11414037309242
"165",2019,"Glenn Sparkman","KCR","AL Central",136,606,6.0221,164,34,2,96,91,30,41,1,6,81,0.29602888,0.34876033,0.527075812,0.363840563,15200,5.3603,2.7132,1.9756,1.9853,0.1337,0.0677,0.066,1.5074,0.2991,0.6805,5.92724476970801,5.80938231252572
"166",2019,"Kevin McCarthy","KCR","AL Central",60.1,268,4.4751,68,19,0,31,30,4,21,6,2,38,0.284518828,0.342105263,0.414225941,0.314615934,15240,5.6685,3.1326,1.8095,0.5967,0.1418,0.0784,0.0634,1.4751,0.3153,0.7026,3.95986624070801,4.54867969606629
"167",2019,"Brad Keller","KCR","AL Central",165.1,709,4.1915,154,19,10,80,77,15,70,2,9,122,0.246794871,0.329096045,0.381410256,0.306756603,15734,6.6411,3.8105,1.7429,0.8165,0.1721,0.0987,0.0733,1.3548,0.2819,0.7217,4.35110647870801,4.94029973089027
"168",2019,"Trevor Cahill","LAA","AL West",102.1,455,5.9805,111,24,4,71,68,25,39,0,6,81,0.273399014,0.342857142,0.536945812,0.363689465,6249,7.1238,3.43,2.0769,2.1987,0.178,0.0857,0.0923,1.4658,0.2829,0.7025,6.12606254070801,5.10783927399273
"169",2019,"Luis Garcia","LAA","AL West",62,278,4.3548,61,5,0,35,30,13,33,1,5,57,0.257383966,0.357400722,0.443037974,0.341942534,6984,8.2742,4.7903,1.7273,1.8871,0.205,0.1187,0.0863,1.5161,0.2824,0.7921,5.93981592670801,5.10696346014738
"170",2019,"Tyler Skaggs","LAA","AL West",79.2,335,4.2929,73,13,1,41,38,9,28,0,2,78,0.241721854,0.308383233,0.380794701,0.296553179,10190,8.8117,3.1632,2.7857,1.0167,0.2328,0.0836,0.1493,1.2678,0.2936,0.6858,3.85417657170801,4.35811692178405
